Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/28/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Uruguay,URY,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,30.2,35.61666667,47.60833333,42.00833333,50.05833333,46.09166667,50.125,71.4,68.39166667,81.9,61.7,60.83333333,67.81666667,84.7,97.825,75.23333333,54.46666667,39.38333333,36.98333333,38.24166667,28.13333333,19.60833333,15.09166667,14.24783333,12.10791667,14.31791667,62.57632917,29.68793417,6.198635583,2.843222667,1.831296,2.361180667,3.23125725,4.400583737,4.165799862,4.554631228,4.449826677,4.64794079,4.898054982,5.6023041,5.565795775,5.066131817,5.121843631,
United States,USA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,4.5,4.5,5.5,6.375,6,6.125,5.875,5.854166667,6,5.5,4.875,4.057111567,3.938551229,3.895355456,3.885228272,4.338390284,4.139276439,4.210584734,4.27321434,4.458647135,4.538576634,4.557268497,4.354385133,4.560889837,3.299591533,2.893578374,2.923064527,2.820098234,2.791566564,2.93935814,2.859590539,2.99205474,2.875881758,2.733122015,2.637101225,2.119416667,1.895,1.865,1.823333333,
"Venezuela, RB",VEN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,12.28916667,10.51666667,8.925833333,8.9425,8.948333333,28.91083333,27.82166667,31.10416667,35.43166667,53.745,39.02123333,24.71853333,27.57833333,14.69583333,34.84166667,21.27833333,16.3,15.51166667,29.00083333,17.20833333,12.59916667,11.62583333,10.2625,10.70666667,16.15333333,16.40916667,14.80083333,14.59,14.50916667,14.50333333,14.68166667,14.88666667,15.085,14.7325,,
British Virgin Islands,VGB,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.04,,,,8.5125,9.23,7.3725,3.653333333,5.304166667,6.4475,6.621666667,6.17125,7.145,7.63,7.4925,12.73041667,7.91,11.19375,13.9935,10.50366667,7.14,5.7575,4.7475,5.035,4.809166667,4.684333333,
Vanuatu,VUT,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,11.08333333,10.41666667,9.4375,8.749166667,7.335833333,6.805833333,5.479166667,6.9375,6.583333333,7,7,4.69,5,5.058333333,3,4.5,3.729166667,3.291666667,1.604166667,1.270833333,1.25,1,1.208333333,1.708333333,2,1.9375,1.3125,1.25,1.25,1.583333333,1.5,1.3125,1.25,1.104166667,1.416666667,1.166666667,0.708333333,0.458333333,
World,WLD,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.506666667,4.52,4.394166667,4.3475,4.870833333,6.4425,6.060833333,4.805833333,2.700833333,2.285,2.469166667,2.880833333,3.02,2.481666667,2.370833333,2.606579851,2.756350896,
Kosovo,XKX,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.811703943,2.889097105,2.959263303,3.316029286,4.21281869,4.323651995,3.695621369,3.4919661,3.6,3.421666667,1.111666667,0.904166667,1.009058333,1.035125,1.309866667,
"Yemen, Rep.",YEM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,14.91666667,11.33333333,18.25,14,13,13,13,13,13,13,13,13,10.66666667,18.66666667,20,19.5,15.25,,,,,,
South Africa,ZAF,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,8,7.666666667,6,5.541666667,8.1875,13,13.70833333,18.29166667,17.02083333,10.975,8.7,13.54166667,18.125,18.8625,17.30416667,13.77916667,11.50416667,11.1125,13.54166667,14.90833333,15.375,16.49583333,12.24083333,9.195833333,9.370833333,10.77416667,9.76,6.553333333,6.0425,7.138333333,9.1525,11.6125,8.536666667,6.465,5.6725,5.436666667,5.1525,5.800833333,6.153333333,7.171666667,7.245833333,6.998333333,
Zambia,ZMB,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,6.25,6.75,7,6.166666667,6,7,7.708333333,15.33333333,17.74166667,13.23416667,11.44,11.44,25.65416667,31.5,48.5,88.13333333,46.14166667,30.24166667,42.125,34.475,13.08333333,20.26666667,20.24166667,23.40833333,23.325,21.95,11.51022727,11.18916667,10.325,9.216666667,6.550833333,7.09,7.4,7.024166667,7,6.490833333,7.876666667,8.993333333,10.78416667,8.887771696,6.799191522,
Zimbabwe,ZWE,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.704529648,4.090833333,3.274166667,2.5325,
