"","country","year","cic","country_code","gdp","cd","log_cd","log_cic","interest_rates_wdi","tax_gdp","uncertainty","eci","eci_2"
"644","Georgia",2014,2462108453.87,"GEO",29150500000,0.0844619630493474,-2.47145398739092,21.6242839148636,8.42567997815753,23.48844788,0.3351553,-0.457954,-0.392979
"645","Ghana",2014,7742207750,"GHA",1.55e+11,0.0499497274193548,-2.99673823097244,22.7699527228932,12.9041666666667,10.94021522,0.260787125,-1.47184,-1.22961
"646","Guatemala",2014,29164400126.28,"GTM",4.54e+11,0.0642387667979736,-2.74514840632158,24.0962146286662,5.4775,10.81807024,0.2170457,-0.412311,-0.342852
"647","Honduras",2014,26394842373.93,"HND",4.15e+11,0.0636020298166988,-2.75510989378845,23.9964344633887,10.8226783333333,16.54263824,0.25370125,-0.370913,-0.498779
"648","Hungary",2014,3.749142e+12,"HUN",3.26e+13,0.115004355828221,-2.16278527456906,28.9525481297322,1.77746258516667,22.9914327,0.095466025,1.38229,1.11904
"649","Indonesia",2014,528537313719253,"IDN",1.06e+16,0.0498620107282314,-2.99849587421828,33.9011345218104,8.7525,10.83552375,0.164782925,-0.102013,0.51172
"650","Israel",2014,63194130553,"ISR",1.11e+12,0.0569316491468468,-2.86590386846318,24.8694772627896,0.797682379682858,23.17181773,0.2174539,1.14081,0.85479
"651","Jamaica",2014,74937086000,"JAM",1.54e+12,0.0486604454545455,-3.02288878723904,25.039914745115,4.5224800638036,24.05563302,0.069815025,-0.787602,-1.38448
"652","Japan",2014,9.7738e+13,"JPN",5.14e+14,0.190151750972763,-1.65993283627392,32.2133115451098,0.41525,11.46920658,0.122302925,2.31842,1.65392
"653","Jordan",2014,4177854000,"JOR",2.5598e+10,0.16321017266974,-1.81271650585955,22.1530635545205,4.51916666666667,15.77154465,0.024392625,-0.010019,-0.361365
"654","Kenya",2014,221929515258.3,"KEN",5.4e+12,0.0410980583811667,-3.19179439993,26.1256256695688,8.37337960777482,16.87697939,0.270560925,-0.51908,-0.934165
"655","Kuwait",2014,1492578800,"KWT",46284900000,0.0322476401591016,-3.43431041177885,21.1237711991572,2.02425,0.890139117,0.07441905,-0.836979,-0.348
"656","Madagascar",2014,1995517945897,"MDG",2.58e+13,0.0773456568177132,-2.5594708532782,28.3219247545779,10.9541666666667,9.903760452,0.352639875,-0.820193,-0.588076
"657","Malaysia",2014,77734604008.49,"MYS",1.11e+12,0.0700311747824234,-2.65881478203883,25.076566349214,3.04810778727445,14.84079071,0.043889675,0.828817,0.907908
"658","Mexico",2014,1.062892e+12,"MEX",1.75e+13,0.0607366857142857,-2.80120738597862,27.6920146108794,0.84,10.63196811,0.1322813,0.953003,1.0197
"659","Moldova",2014,19216996641.26,"MDA",1.33e+11,0.144488696550827,-1.9345539990511,23.6790609661171,5.71666666666667,16.63749486,0.21680175,-0.103664,0.029586
"660","Mongolia",2014,809617035000,"MNG",2.22e+13,0.0364692358108108,-3.31128622829359,27.4198271765132,12.3149561238522,12.90163424,0.0890833,-1.55696,-2.93534
"661","Morocco",2014,191457660469.04,"MAR",9.25e+11,0.206981254561124,-1.57512704749309,25.9779325269657,3.8925,22.02695111,0,-0.559651,-0.432635
"662","Mozambique",2014,36315950529,"MOZ",5.32e+11,0.0682630649041353,-2.68438643607009,24.315522890218,8.57801807367278,25.40253745,0.20829605,-1.2084,-1.27947
"663","Namibia",2014,4117966514.06,"NAM",1.39e+11,0.0296256583745324,-3.51911445616088,22.1386253139162,4.24833333333333,33.64857399,0.116370975,-0.381863,-0.378203
"664","New Zealand",2014,5743859000,"NZL",2.42e+11,0.0237349545454545,-3.74080644206582,22.4713971210373,4.01166666666667,26.82236744,0.0925432,-0.119421,-0.016548
"665","Nicaragua",2014,16876050682,"NIC",3.08e+11,0.0547923723441558,-2.90420428551618,23.5491613344038,1.0477467465547,15.31622783,0.05217295,-1.00073,-0.904454
"666","Paraguay",2014,10615180204100,"PRY",1.8e+14,0.0589732233561111,-2.83067177951545,29.9933061873033,4.30666666666667,9.769710003,0.090795725,-1.10231,-0.549455
"667","Peru",2014,47543004057.04,"PER",5.71e+11,0.0832627041279159,-2.48575455962698,24.5849004869754,2.31219166666667,16.70375816,0.1242657,-0.956349,-0.562083
"668","Philippines",2014,929501959495.5,"PHL",1.26e+13,0.0737699967853571,-2.60680317766249,27.5579147522235,1.22883333333333,13.60544233,0.062833975,0.477815,0.65094
"669","Romania",2014,46337406401,"ROU",6.69e+11,0.0692636866980568,-2.66983451159407,24.5592153854806,3.02,17.88468002,0.22425695,0.787654,0.756671
"670","Singapore",2014,3.4419e+10,"SGP",3.99e+11,0.0862631578947368,-2.45035267940475,24.2618745744315,0.144166666666667,13.55655713,0,1.71171,1.26867
"671","South Africa",2014,131333482037.8,"ZAF",3.81e+12,0.0344707301936483,-3.36764471522405,25.6010055898431,5.80083333333333,26.54119201,0.494686575,-0.204966,0.248038
"672","Sri Lanka",2014,416317838727.84,"LKA",1.04e+13,0.0400305614161385,-3.2181120811912,26.7547148408847,7.4975,10.13750624,0.066367225,-0.369437,-0.20391
"673","Switzerland",2014,6.2697e+10,"CHE",6.5e+11,0.0964569230769231,-2.33865876328546,24.8615794365506,0.0291666666666667,9.401768206,0.32018265,1.99456,1.36414
"674","Tanzania",2014,3828376617600,"TZA",8.26e+13,0.0463483852009685,-3.07156882682273,28.9734619696328,9.85526139258425,11.36379689,0.08020545,-1.03347,-1.22919
"675","Thailand",2014,1503678885229.9,"THA",1.32e+13,0.113915067062871,-2.17230213402155,28.0389358114993,1.75309614610678,15.80834265,0.296913125,0.955651,0.961017
"676","Togo",2014,181751300000,"TGO",2.26e+12,0.0804209292035398,-2.52048082319603,25.9259051060167,7.25833333333333,18.39938624,0.215739825,-0.462205,-1.26051
"677","Turkey",2014,85118221699.5,"TUR",2.04e+12,0.0417246184801471,-3.17666395315137,25.1673069706333,16.765,18.0698217,0.392007375,0.378481,0.659361
"678","Ukraine",2014,304811110708.62,"UKR",1.59e+12,0.191705101074604,-1.65179701961006,26.4429581125506,12.10025,17.29434784,0.2195605,0.268345,0.433991
"679","Uruguay",2014,63108823105.91,"URY",1.33e+12,0.0474502429367744,-3.04807363409158,24.8681264240706,4.8980549817206,18.56672287,0.19961635,-0.349791,-0.23355
"680","Zambia",2014,5724143474.82,"ZMB",1.67e+11,0.0342763082324551,-3.3733008855545,22.4679587638087,7.87666666666667,15.76108694,0.623133525,-0.544915,-0.703199
"681","Albania",2015,2.3922e+11,"ALB",1.43e+12,0.167286713286713,-1.78804609263263,26.2006494675677,1.39192900282791,18.51578986,0.2394774,-0.896511,-0.360143
"682","Argentina",2015,4.78777e+11,"ARG",5.95e+12,0.0804667226890756,-2.51991156276822,26.8945007727179,21.169148538645,12.33650694,0.36072255,0.462111,-0.188967
"683","Australia",2015,7.1924e+10,"AUS",1.62e+12,0.0443975308641975,-3.11457142225704,24.9988758429158,2.30416666666667,22.002263,0.1742644,0.0971997,-0.11783
"684","Azerbaijan",2015,5417048968.81,"AZE",54380100000,0.0996145459241524,-2.3064470816397,22.4128170334207,8.99833333333333,15.60313423,0.23723205,-0.674689,-0.768319
"685","Belarus",2015,2114630700,"BLR",89909810000,0.0235194657846569,-3.74992686944704,21.4721460242695,19.9083333333333,14.17309447,0.057530775,0.836874,0.653686
"686","Bosnia and Herzegovina",2015,3499468129.25,"BIH",28589053000,0.122405877845971,-2.1004128884395,21.9758768308228,2.05966351885091,19.9342164,0.3186539,0.32009,0.199232
"687","Brazil",2015,2.25485e+11,"BRA",6e+12,0.0375808333333333,-3.28126111032694,26.1415194748297,12.6224588389549,12.82486326,0.42977295,0.696066,0.361846
"688","Bulgaria",2015,1.2725e+10,"BGR",88575200000,0.143663237565368,-1.94028334628587,23.266834399383,0.613891666666667,20.20137126,0.359879525,0.358694,0.416352
"689","Cambodia",2015,6303826662500,"KHM",7.34e+13,0.0858831970367847,-2.45476707987376,29.4721779716753,1.41877083333333,14.5828781,0,-1.47629,-0.549386
"690","Cameroon",2015,9.6176e+11,"CMR",1.83e+13,0.0525551912568306,-2.94589139953866,27.5920307762373,2.45,12.61280732,0.34832825,-1.0069,-1.53022
"691","Canada",2015,75496908000,"CAN",1.99e+12,0.0379381447236181,-3.27179821594457,25.0473575387204,0.075,12.41860444,0.19253435,1.12953,0.682508
"692","Chile",2015,8417693635719,"CHL",1.6e+14,0.0526105852232437,-2.9448379394989,29.7613569916635,3.60854404537137,17.44376183,0.337096425,0.0316813,-0.111206
"693","Colombia",2015,66739488434000,"COL",8.05e+14,0.0829061968124224,-2.49004546918315,31.831817924164,4.57923918208263,15.79726266,0.21958045,0.0953318,0.194997
"694","Costa Rica",2015,1050685820180,"CRI",2.93e+13,0.0358595843064846,-3.32814440299491,27.6804642289567,2.37083333333333,13.65709299,0.18480245,0.135131,-0.036409
"695","Cote d'Ivoire",2015,2360145761690,"CIV",1.96e+13,0.120415600086224,-2.11680618567827,28.4897444964868,6.99833333333333,15.44802829,0.240220825,-0.965066,-1.32897
"696","Czech Republic",2015,5.08249e+11,"CZE",4.6e+12,0.110488913043478,-2.20284009750633,26.9542373219173,0.52933284578413,14.55582215,0.12173105,1.67011,1.17817
"697","Dominican Republic",2015,111539105688.97,"DOM",3.1e+12,0.0359803566738613,-3.32478213739434,25.4376410900253,6.56083333333333,13.24999603,0.12373815,-0.422355,-0.520992
"698","Georgia",2015,2503731809.63,"GEO",31755600000,0.0788437884854955,-2.54028674501732,21.6410481796678,8.91020689125682,23.77407449,0.431684875,-0.13572,-0.339992
"699","Ghana",2015,9536521368.32,"GHA",1.8e+11,0.0529806742684444,-2.93782806837049,22.9783946194661,13.3391666666667,18.26215239,0.152144625,-1.04762,-1.10084
"700","Guatemala",2015,33308095059.56,"GTM",4.88e+11,0.0682542931548361,-2.68451494352784,24.2290662992717,5.46583333333333,10.21308967,0.26682475,-0.555447,-0.342653
"701","Honduras",2015,29452370697.67,"HND",4.6e+11,0.0640268928210217,-2.74845208355344,24.1060402428761,9.70041916666667,17.34447206,0.1768158,-0.844833,-0.494988
"702","Hungary",2015,4.318362e+12,"HUN",3.44e+13,0.125533779069767,-2.07518040069186,29.093897279616,1.1125032961,23.39414753,0.1582011,1.35493,1.14158
"703","Indonesia",2015,586762545560199,"IDN",1.15e+16,0.051022830048713,-2.97548209840831,34.0056413318716,8.33666666666667,10.75348778,0.1107355,-0.382548,0.52896
"704","Israel",2015,73486866201,"ISR",1.17e+12,0.0628092873512821,-2.76765232868303,25.0203725360552,0.4571263641119,23.28071506,0.1173937,1.23759,0.869468
"705","Jamaica",2015,84294723000,"JAM",1.66e+12,0.0507799536144578,-2.98025361616688,25.1575851021301,3.89465196431901,24.81937684,0.061283575,-0.285952,-1.4375
"706","Japan",2015,1.0312e+14,"JPN",5.31e+14,0.194199623352166,-1.63886866261101,32.2669144745595,0.40625,11.42357202,0.1378596,2.29751,1.62512
"707","Jordan",2015,4336768000,"JOR",2.692e+10,0.161098365527489,-1.82574013455217,22.1903952071708,3.49916666666667,15.21582467,0.174687425,-0.0543591,-0.40191
"708","Kenya",2015,240930907090.9,"KEN",6.28e+12,0.0383647941227548,-3.26061505964464,26.207776036764,9.18894521073093,16.25663539,0.3555673,-0.690631,-0.868874
"709","Kuwait",2015,1496450800,"KWT",34473300000,0.0434089802832917,-3.1370889403107,21.1263620080042,1.899,1.380778748,0.047787625,0.25958,-0.507354
"710","Madagascar",2015,2303620706633.31,"MDG",2.86e+13,0.0805461785536122,-2.51892461240123,28.4655032213531,14.6666666666667,10.39464329,0.2209812,-1.49269,-0.641595
"711","Malaysia",2015,88157303993.21,"MYS",1.16e+12,0.0759976758562155,-2.57705252000268,25.2023886010441,3.13448717948718,14.28046125,0.20170395,0.938148,0.928129
"712","Mexico",2015,1239327040488.79,"MEX",1.86e+13,0.0666304860477844,-2.70859305770543,27.8455896389423,0.589166666666667,12.79662196,0.182527625,1.15387,1.03857
"713","Moldova",2015,17044068333.93,"MDA",1.46e+11,0.116740194068014,-2.14780437681269,23.5590680818421,11.9707089285202,16.40123682,0.19443565,-0.388113,-0.044257
"714","Mongolia",2015,706604879000,"MNG",2.32e+13,0.0304571068534483,-3.49143591785651,27.2837374767443,12.9787416967212,11.76281408,0.0245074,-0.851358,-2.7369
"715","Morocco",2015,205884203816.71,"MAR",9.88e+11,0.208384821676832,-1.56836880440011,26.0505797302942,3.80166666666667,21.21149899,0.092700225,-0.877951,-0.401258
"716","Mozambique",2015,39334470800,"MOZ",5.92e+11,0.0664433628378378,-2.71140538086052,24.3953670909699,8.53188151095179,21.91347128,0.2762917,-1.18598,-1.15741
"717","New Zealand",2015,6113029000,"NZL",2.54e+11,0.0240670433070866,-3.72691187199498,22.53368823197,3.73083333333333,27.46937792,0.13983335,0.59338,-0.056598
"718","Nicaragua",2015,18776277202,"NIC",3.48e+11,0.053954819545977,-2.91960825770031,23.6558600590206,1.047305628517,15.58957524,0.02553625,-1.31615,-0.971693
"719","Paraguay",2015,10920031446900,"PRY",1.88e+14,0.0580852736537234,-2.84584311276459,30.0216199659939,3.5125,9.749454783,0.228528375,-0.63956,-0.602473
"720","Peru",2015,48890028423.91,"PER",6.04e+11,0.0809437556687252,-2.51400073995948,24.6128392949217,2.28937302867384,14.92330459,0.20950845,-0.645699,-0.556697
"721","Philippines",2015,1005194935764.16,"PHL",1.33e+13,0.075578566598809,-2.58258254659114,27.6362026045651,1.592,13.62760378,0.149592875,0.111666,0.653927
"722","Romania",2015,53587146942,"ROU",7.13e+11,0.0751572888387097,-2.58817217695137,24.7045750804093,1.88833333333333,18.87805264,0.1482486,0.561038,0.718277
"723","Senegal",2015,913566572006,"SEN",1.05e+13,0.0870063401910476,-2.44177428722369,27.5406220858683,6.99833333333333,15.77426099,0.130875775,-0.498182,-1.30014
"724","Singapore",2015,3.8432e+10,"SGP",4.23e+11,0.0908557919621749,-2.3984817331487,24.372156282844,0.166666666666667,13.13977453,0.10712785,1.746,1.24691
"725","South Africa",2015,137990914480,"ZAF",4.05e+12,0.0340718307358025,-3.37928431421219,25.6504536828348,6.15333333333333,27.3427766,0.731975,0.303549,0.261409
"726","Sri Lanka",2015,491117526153.9,"LKA",1.1e+13,0.0446470478321727,-3.10896709182597,26.9199492969009,5.98666666666667,12.37995191,0.0922475,-1.05527,-0.102564
"727","Switzerland",2015,67411500000,"CHE",6.54e+11,0.103075688073394,-2.27229172494801,24.9340814634556,-0.1425,9.8416036,0.570924975,2.15805,1.36086
"728","Tanzania",2015,4431833190800,"TZA",9.43e+13,0.0469971706341463,-3.05766787835761,29.1198344272103,9.89652810538646,10.49249549,0.472657625,-0.879252,-1.1827
"729","Thailand",2015,1539848124213.09,"THA",1.37e+13,0.112397673300226,-2.18571204191273,28.0627049068499,1.43341559553114,16.12835781,0.30135815,0.590169,0.992656
"730","Turkey",2015,103042636000,"TUR",2.34e+12,0.0440353145299145,-3.12276336402479,25.3584086812734,14.9166666666667,18.23818729,0.72211465,0.133999,0.652583
"731","Ukraine",2015,308237368789.93,"UKR",1.99e+12,0.154893150145693,-1.86501975367529,26.4541360009897,13.0104833333333,20.45136542,0.19703985,0.658954,0.386739
"732","Uruguay",2015,68004882386.91,"URY",1.46e+12,0.0465786865663767,-3.06661221229626,24.9428453393525,5.60230410030744,18.5094794,0.2806505,0.220677,-0.249724
"733","Zambia",2015,6446211988.86,"ZMB",1.83e+11,0.035225202124918,-3.34599348310405,22.5867585066838,8.99333333333333,14.39395608,0.95295395,-0.219831,-0.695252
"734","Zimbabwe",2015,7960790.14,"ZWE",19963120600,0.000398774835834033,-7.82711362158152,15.8900388167133,6.70452964814815,18.0602201,0.213691125,-0.697917,-1.66071
