country,year,cic,gdp,cd,bank_rate,tax_gdp_2,debt_gdp_2,interest_rates_imf,tax_gdp,urban_pop_growth,country_code,crime
United States,1918,4.370333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,1919,4.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,1920,5.190333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,1921,4.664333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,1922,4.246833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,1923,4.53375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,1924,4.591583333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,1925,4.580416667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,1926,4.644416667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,1927,4.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,1928,4.495416667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,1929,4.474916667,104.556,0.042799234,NA,NA,NA,NA,NA,NA,NA,NA
United States,1930,4.2585,92.16,0.046207682,NA,NA,NA,NA,NA,NA,NA,NA
United States,1931,4.669833333,77.391,0.06034078,NA,NA,NA,NA,NA,NA,NA,NA
United States,1932,5.328083333,59.522,0.089514521,NA,NA,NA,NA,NA,NA,NA,NA
United States,1933,5.57525,57.154,0.097547853,NA,NA,NA,NA,NA,NA,NA,NA
United States,1934,5.40225,66.8,0.080872006,NA,NA,NA,NA,NA,NA,NA,NA
United States,1935,5.584416667,74.241,0.075220116,NA,NA,NA,NA,NA,NA,NA,NA
United States,1936,6.102666667,84.83,0.071939958,NA,NA,NA,NA,NA,NA,NA,NA
United States,1937,6.474416667,93.003,0.069615138,NA,NA,NA,NA,NA,NA,NA,NA
United States,1938,6.505083333,87.352,0.07446977,NA,NA,NA,NA,NA,NA,NA,NA
United States,1939,7.056083333,93.437,0.075517015,NA,NA,NA,NA,NA,NA,NA,NA
United States,1940,7.87775,102.899,0.076558081,NA,NA,NA,NA,NA,NA,NA,NA
United States,1941,9.588,129.309,0.074147971,NA,NA,NA,NA,NA,NA,NA,NA
United States,1942,12.67925,165.952,0.076403117,NA,NA,NA,NA,NA,NA,NA,NA
United States,1943,17.60666667,203.084,0.086696474,NA,NA,NA,NA,NA,NA,NA,NA
United States,1944,22.55058333,224.447,0.100471752,NA,NA,NA,NA,NA,NA,NA,NA
United States,1945,26.84683333,228.007,0.117745654,NA,NA,NA,NA,NA,NA,NA,NA
United States,1946,28.28991667,227.535,0.124332154,NA,NA,NA,NA,NA,NA,NA,NA
United States,1947,28.42025,249.616,0.113855883,NA,NA,NA,NA,NA,NA,NA,NA
United States,1948,28.06366667,274.468,0.102247499,NA,NA,NA,NA,NA,NA,NA,NA
United States,1949,27.5185,272.475,0.100994587,NA,NA,NA,NA,NA,NA,NA,NA
United States,1950,27.17333333,299.827,0.090630041,NA,NA,NA,NA,NA,NA,NA,NA
United States,1951,27.736,346.914,0.079950651,NA,NA,NA,NA,NA,NA,NA,NA
United States,1952,29.06258333,367.341,0.079116089,NA,NA,NA,NA,NA,NA,NA,NA
United States,1953,30.13358333,389.218,0.077420837,NA,NA,NA,NA,NA,NA,NA,NA
United States,1954,30.02816667,390.549,0.076887066,NA,NA,NA,NA,NA,NA,NA,NA
United States,1955,30.24858333,425.478,0.071093178,NA,NA,NA,NA,NA,NA,NA,NA
United States,1956,30.68625,449.353,0.068289852,NA,NA,NA,NA,NA,NA,NA,NA
United States,1957,31.00275,474.039,0.065401264,NA,NA,NA,NA,NA,NA,NA,NA
United States,1958,31.17616667,481.229,0.064784472,NA,NA,NA,NA,NA,NA,NA,NA
United States,1959,31.79208333,521.654,0.060944771,NA,NA,NA,NA,NA,NA,NA,NA
United States,1960,32.0555,542.382,0.059101334,NA,NA,NA,NA,NA,2.449104465,NA,NA
United States,1961,32.50275,562.21,0.057812472,NA,NA,NA,NA,NA,2.200570878,NA,NA
United States,1962,33.76741667,603.921,0.055913632,NA,NA,NA,NA,NA,2.076494302,NA,NA
United States,1963,35.4965,637.451,0.055685064,NA,NA,NA,NA,NA,1.970559363,NA,NA
United States,1964,37.70666667,684.46,0.055089657,NA,NA,NA,NA,NA,1.913437108,NA,NA
United States,1965,39.884,742.289,0.053731094,NA,NA,NA,NA,NA,1.767653287,NA,NA
United States,1966,42.50716667,813.414,0.052257727,NA,NA,NA,NA,NA,1.665558704,NA,NA
United States,1967,44.75825,859.958,0.052047019,NA,NA,NA,NA,NA,1.592820422,NA,NA
United States,1968,47.72908333,940.651,0.05074048,NA,NA,NA,NA,NA,1.495762638,NA,NA
United States,1969,50.87941667,1017.615,0.04999869,NA,NA,NA,NA,NA,1.467992726,NA,NA
United States,1970,54.17308333,1073.303,0.050473243,NA,NA,NA,NA,NA,1.531151622,NA,NA
United States,1971,58.07183333,1164.85,0.049853486,NA,NA,NA,NA,NA,1.279277894,NA,NA
United States,1972,62.17583333,1279.11,0.048608668,NA,NA,NA,NA,11.8199373,1.084106289,NA,NA
United States,1973,67.60608333,1425.376,0.047430351,NA,NA,NA,NA,11.49521249,0.968058589,NA,NA
United States,1974,73.97008333,1545.243,0.047869548,NA,NA,NA,NA,11.83762036,0.927239982,NA,NA
United States,1975,80.76175,1684.904,0.047932553,NA,NA,NA,NA,11.1858005,0.999564503,NA,NA
United States,1976,88.36808333,1873.412,0.047169594,NA,NA,NA,NA,10.74883688,0.963796081,NA,NA
United States,1977,96.47058333,2081.826,0.046339407,NA,NA,NA,NA,11.61864632,1.019346153,NA,NA
United States,1978,106.139,2351.599,0.045134821,NA,NA,NA,NA,11.54235905,1.071788951,NA,NA
United States,1979,116.642,2627.334,0.044395574,NA,NA,NA,NA,12.00380309,1.117147538,NA,NA
United States,1980,127.5426667,2857.307,0.044637369,NA,NA,NA,NA,12.13835265,1.021992478,NA,NA
United States,1981,137.4699167,3207.042,0.042865019,NA,NA,NA,NA,12.55050604,1.187337971,NA,NA
United States,1982,147.44775,3343.789,0.044096009,NA,NA,NA,NA,11.97862664,1.158817769,NA,NA
United States,1983,160.6590833,3634.038,0.044209522,NA,NA,NA,9.38,10.34826823,1.119456627,NA,NA
United States,1984,173.9805833,4037.613,0.04308996,NA,NA,NA,8.13,10.15971565,1.067786202,NA,NA
United States,1985,185.4145833,4338.979,0.042732307,NA,NA,NA,7.75,10.38424016,1.087690787,NA,NA
United States,1986,198.78775,4579.631,0.043406936,NA,NA,NA,5.88,10.16304589,1.125320221,NA,NA
United States,1987,214.6169167,4855.215,0.044203381,NA,NA,NA,6.81,10.94884573,1.093244264,NA,NA
United States,1988,233.0936667,5236.438,0.044513783,NA,NA,NA,8.69,10.59594327,1.107017474,NA,NA
United States,1989,247.3764167,5641.58,0.043848783,NA,NA,NA,8.25,10.78244038,1.140364939,NA,NA
United States,1990,266.8675833,5963.144,0.044752832,NA,NA,NA,7,10.46528476,1.410256285,USA,9.3
United States,1991,291.81875,6158.129,0.047387567,NA,NA,NA,4,10.32034243,1.867384399,USA,9.7
United States,1992,312.6661667,6520.327,0.047952529,NA,NA,NA,3,9.984161837,1.908632997,USA,9.2
United States,1993,343.5631667,6858.559,0.050092617,NA,NA,NA,3,10.30493432,1.831182276,USA,9.4
United States,1994,379.1286667,7287.236,0.052026402,NA,NA,NA,5.5,10.62350664,1.73098223,USA,8.9
United States,1995,407.9183333,7639.749,0.053394206,NA,NA,NA,5.5,10.98098904,1.686466663,USA,8.1
United States,1996,425.7430833,8073.122,0.052735866,NA,NA,NA,5.25,11.37391458,1.652782978,USA,7.3
United States,1997,453.8421667,8577.552,0.052910454,NA,NA,NA,5.5,11.82819654,1.681975267,USA,6.7
United States,1998,485.664,9062.817,0.053588636,NA,NA,NA,4.75,12.32982913,1.637627657,USA,6.2
United States,1999,535.6471667,9630.663,0.05561893,NA,NA,NA,5.5,12.26062892,1.612956772,USA,5.6
United States,2000,572.01975,10252.347,0.055794029,NA,NA,NA,6.5,12.96903235,1.512011391,USA,5.5
United States,2001,601.0930833,10581.822,0.056804309,NA,NA,NA,1.8306,11.858072,1.213380422,USA,6.7
United States,2002,653.9599167,10936.418,0.059796536,NA,NA,NA,1.25,9.861546039,1.148418847,USA,5.6
United States,2003,693.5033333,11458.246,0.060524389,NA,NA,NA,1,9.389746033,1.078360384,USA,5.7
United States,2004,729.3506667,12213.73,0.059715637,NA,NA,NA,2.25,9.539265084,1.143885301,USA,5.5
United States,2005,761.86775,13036.637,0.058440513,NA,NA,NA,4.25,10.68450134,1.135884591,USA,5.7
United States,2006,794.0215833,13814.609,0.057476949,NA,NA,NA,5.25,11.31121212,1.17796816,USA,5.8
United States,2007,811.7314167,14451.86,0.056167955,NA,NA,NA,4.25,11.30719612,1.163067761,USA,5.7
United States,2008,832.3643333,14712.845,0.056573989,NA,NA,NA,0.125,10.31615636,1.156185671,USA,5.4
United States,2009,907.3975833,14448.932,0.062800322,NA,NA,NA,0.125,7.919615919,1.085290294,USA,5
United States,2010,945.6419167,14992.052,0.063076216,NA,NA,NA,0.125,8.595887591,1.035002594,USA,4.8
United States,2011,1023.447167,15542.582,0.06584795,NA,NA,NA,0.125,9.573699439,0.938733055,USA,4.7
United States,2012,1112.7995,16197.007,0.06870402,NA,NA,NA,0.125,9.79687152,0.949582719,USA,4.7
United States,2013,1193.20175,16784.851,0.071088016,NA,NA,NA,0.125,10.51960599,0.914905301,USA,4.5
United States,2014,1279.127417,17527.258,0.072979323,NA,NA,NA,0.125,10.95153383,0.960162155,USA,4.5
United States,2015,1371.52375,18224.78,0.075255984,NA,NA,NA,0.375,11.2046032,0.967792647,USA,5
United States,2016,1457.525,18715.04,0.077879876,NA,NA,NA,0.625,10.98294396,0.956993485,USA,5.4
United States,2017,1555.442667,19519.424,0.079686914,NA,NA,NA,NA,11.94741055,0.879600123,USA,5.3
United States,2018,1661.464,20580.223,0.080731098,NA,NA,NA,NA,9.675467574,0.860433167,NA,NA
United Kingdom,1875,25377365,1245828338,0.02037,4,5.607674722,57.46885574,4,5.607674722,NA,NA,NA
United Kingdom,1876,26196835,1229404387,0.02131,2,5.789619403,58.20848145,2,5.789619403,NA,NA,NA
United Kingdom,1877,27216605,1212413224,0.02245,4,5.932696588,58.99003313,4,5.932696588,NA,NA,NA
United Kingdom,1878,26529445,1190624638,0.02228,5,6.270988334,60.23700995,5,6.270988334,NA,NA,NA
United Kingdom,1879,29384465,1143697139,0.02569,3,6.105530636,62.52744693,3,6.105530636,NA,NA,NA
United Kingdom,1880,26305410,1229476011,0.0214,3,6.060497497,58.25296999,3,6.060497497,NA,NA,NA
United Kingdom,1881,25259150,1246862361,0.02026,5,6.25328409,57.0249318,5,6.25328409,NA,NA,NA
United Kingdom,1882,24532660,1283575035,0.01911,5,6.299591672,54.98222472,5,6.299591672,NA,NA,NA
United Kingdom,1883,24835615,1290341594,0.01925,3,6.268576675,54.18333024,3,6.268576675,NA,NA,NA
United Kingdom,1884,24180600,1255920950,0.01925,5,6.529203763,55.28568795,5,6.529203763,NA,NA,NA
United Kingdom,1885,23418840,1230757485,0.01903,4,6.79930613,56.51923221,4,6.79930613,NA,NA,NA
United Kingdom,1886,23441560,1240626641,0.01889,5,6.856587464,55.88687009,5,6.856587464,NA,NA,NA
United Kingdom,1887,23245785,1291547090,0.018,4,6.568684355,51.97321047,4,6.568684355,NA,NA,NA
United Kingdom,1888,23183670,1337360296,0.01734,5,6.320774336,49.18423958,5,6.320774336,NA,NA,NA
United Kingdom,1889,23042465,1408963646,0.01635,6,6.249587883,46.23892304,6,6.249587883,NA,NA,NA
United Kingdom,1890,23069860,1442909308,0.01599,5,6.276559883,44.76767367,5,6.276559883,NA,NA,NA
United Kingdom,1891,23615300,1441379836,0.01638,3.5,6.398009746,44.27559739,3.5,6.398009746,NA,NA,NA
United Kingdom,1892,24590555,1409542375,0.01745,3,6.541859406,44.93290412,3,6.541859406,NA,NA,NA
United Kingdom,1893,24511490,1410475907,0.01738,3,6.566287439,44.67214641,3,6.566287439,NA,NA,NA
United Kingdom,1894,24308400,1488136585,0.01633,2,6.41808708,42.02909278,2,6.41808708,NA,NA,NA
United Kingdom,1895,24794165,1519498830,0.01632,2,6.685745102,40.67265259,2,6.685745102,NA,NA,NA
United Kingdom,1896,24919335,1571419872,0.01586,4,6.725848217,39.00027471,4,6.725848217,NA,NA,NA
United Kingdom,1897,25563940,1610681187,0.01587,3,6.77393357,37.67283594,3,6.77393357,NA,NA,NA
United Kingdom,1898,26353465,1699938082,0.0155,4,6.561824333,35.54670695,4,6.561824333,NA,NA,NA
United Kingdom,1899,26225355,1804817756,0.01453,6,6.696928369,33.67066763,6,6.696928369,NA,NA,NA
United Kingdom,1900,28437985,1875030802,0.01517,4,6.989948694,34.99418456,4,6.989948694,NA,NA,NA
United Kingdom,1901,28603125,1890361274,0.01513,4,7.539447941,37.94170785,4,7.539447941,NA,NA,NA
United Kingdom,1902,28487485,1897990764,0.01501,4,7.981850344,39.66224818,4,7.981850344,NA,NA,NA
United Kingdom,1903,28106400,1870482528,0.01503,4,7.80750858,40.38025163,4,7.80750858,NA,NA,NA
United Kingdom,1904,27629180,1874081466,0.01474,3,7.741148085,40.35432999,3,7.741148085,NA,NA,NA
United Kingdom,1905,26986870,1944106758,0.01388,4,7.5359139,38.77276111,4,7.5359139,NA,NA,NA
United Kingdom,1906,28265930,2021576044,0.01398,6,7.305590649,36.90686657,6,7.305590649,NA,NA,NA
United Kingdom,1907,27885190,2094482594,0.01331,7,7.113084952,34.92302605,7,7.113084952,NA,NA,NA
United Kingdom,1908,27810505,1992953883,0.01395,2.5,7.281199867,36.02603814,2.5,7.281199867,NA,NA,NA
United Kingdom,1909,28649325,2035113165,0.01408,4.5,6.389971073,35.55100789,4.5,6.389971073,NA,NA,NA
United Kingdom,1910,27748220,2121940371,0.01308,4.5,8.356945878,33.29513358,4.5,8.356945878,NA,NA,NA
United Kingdom,1911,27110320,2208451964,0.01228,4,8.209702724,31.23298785,4,8.209702724,NA,NA,NA
United Kingdom,1912,27988795,2303628322,0.01215,5,7.805688292,29.62630035,5,7.805688292,NA,NA,NA
United Kingdom,1913,27707990,2404537406,0.01152,5,7.824927555,28.26622733,5,7.824927555,NA,NA,NA
United Kingdom,1914,28210060,2433852663,0.01159,5,8.669855458,41.38195156,5,8.669855458,NA,NA,NA
United Kingdom,1915,34222880,2916456549,0.01173,5,10.19406939,63.70901956,5,10.19406939,NA,NA,NA
United Kingdom,1916,32507860,3381059675,0.00961,6,14.6256388,102.2486443,6,14.6256388,NA,NA,NA
United Kingdom,1917,38584710,4184401064,0.00922,5,15.48795297,125.437477,5,15.48795297,NA,NA,NA
United Kingdom,1918,47251225,4968237588,0.00951,5,16.336998,137.3330407,5,16.336998,NA,NA,NA
United Kingdom,1919,70335745,5337207075,0.01318,6,22.12645803,140.2476963,6,22.12645803,NA,NA,NA
United Kingdom,1920,96526440,5842722983,0.01652,7,22.95010816,125.6050236,7,22.95010816,NA,NA,NA
United Kingdom,1921,127697910,4799506653,0.02661,5,25.00621599,160.3529395,5,25.00621599,NA,NA,NA
United Kingdom,1922,121545695,4361473437,0.02787,3,22.16510117,178.5996203,3,22.16510117,NA,NA,NA
United Kingdom,1923,123940440,4162624390,0.02977,4,20.57355937,185.7908443,4,20.57355937,NA,NA,NA
United Kingdom,1924,125579195,4271644204,0.0294,4,18.93533172,179.7036371,4,18.93533172,NA,NA,NA
United Kingdom,1925,124803065,4410606203,0.0283,5,18.34044943,173.2584966,5,18.34044943,NA,NA,NA
United Kingdom,1926,141138190,4255178999,0.03317,5,18.97217485,179.7327446,5,18.97217485,NA,NA,NA
United Kingdom,1927,136603685,4500028046,0.03036,4.5,18.52266233,169.6972757,4.5,18.52266233,NA,NA,NA
United Kingdom,1928,135349460,4500230401,0.03008,4.5,18.62126881,169.4007711,4.5,18.62126881,NA,NA,NA
United Kingdom,1929,352253215,4590654925,0.07673,5,17.86999924,165.6054555,5,17.86999924,NA,NA,NA
United Kingdom,1930,346812165,4515478798,0.07681,3,18.75991535,168.0048859,3,18.75991535,NA,NA,NA
United Kingdom,1931,347665402,4223786063,0.08231,6,20.19692729,180.6844591,6,20.19692729,NA,NA,NA
United Kingdom,1932,346404346,4132592802,0.08382,2,20.15986186,188.9074335,2,20.15986186,NA,NA,NA
United Kingdom,1933,356249195,4206436489,0.08469,2,19.34654195,189.8929182,2,19.34654195,NA,NA,NA
United Kingdom,1934,367402301,4420603523,0.08311,2,18.22828028,179.4868044,2,18.22828028,NA,NA,NA
United Kingdom,1935,377437751,4618915095,0.08172,2,18.07242573,171.0748052,2,18.07242573,NA,NA,NA
United Kingdom,1936,399881499,4880576242,0.08193,2,18.10544403,162.0264618,2,18.10544403,NA,NA,NA
United Kingdom,1937,455067116,5219979899,0.08718,2,17.92487746,154.9665929,2,17.92487746,NA,NA,NA
United Kingdom,1938,474523750,5383652819,0.08814,2,18.42290046,153.4845444,2,18.42290046,NA,NA,NA
United Kingdom,1939,472734976,5791478319,0.08163,2,19.00551015,153.4612496,2,19.00551015,NA,NA,NA
United Kingdom,1940,531215913,7029795827,0.07557,2,19.97959876,155.5567938,2,19.97959876,NA,NA,NA
United Kingdom,1941,603248922,8470321049,0.07122,2,23.6682292,160.0635905,2,23.6682292,NA,NA,NA
United Kingdom,1942,749571795,9280885326,0.08077,2,29.47402003,175.7499358,2,29.47402003,NA,NA,NA
United Kingdom,1943,917446872,9878094668,0.09288,2,31.30664469,192.9390296,2,31.30664469,NA,NA,NA
United Kingdom,1944,1077464198,9963707093,0.10814,2,33.15357396,219.2125862,2,33.15357396,NA,NA,NA
United Kingdom,1945,1217141164,9696727960,0.12552,2,34.95586361,241.9965796,2,34.95586361,NA,NA,NA
United Kingdom,1946,1323113723,9756250981,0.13562,2,36.27417957,259.0280329,2,36.27417957,NA,NA,NA
United Kingdom,1947,1375574579,10544029386,0.13046,2,34.10460905,244.4243472,2,34.10460905,NA,NA,NA
United Kingdom,1948,1231610932,11581000000,0.10635,2,36.42172524,219.6876349,2,36.42172524,NA,NA,NA
United Kingdom,1949,1228029806,12343000000,0.09949,2,36.87920279,208.6834643,2,36.87920279,NA,NA,NA
United Kingdom,1950,1247156890,12920000000,0.09653,2,35.66563467,200.5893963,2,35.66563467,NA,NA,NA
United Kingdom,1951,1288980991,14508000000,0.08885,2.5,34.15357044,178.5128894,2.5,34.15357044,NA,NA,NA
United Kingdom,1952,1367027466,15759000000,0.08675,4,32.74953995,165.0548893,4,32.74953995,NA,NA,NA
United Kingdom,1953,1464747486,16903000000,0.08666,3.5,30.91758859,156.481098,3.5,30.91758859,NA,NA,NA
United Kingdom,1954,1547887977,17833000000,0.0868,3,30.63982504,150.5425335,3,30.63982504,NA,NA,NA
United Kingdom,1955,1658946375,19388000000,0.08557,4.5,30.29709098,139.3271611,4.5,30.29709098,NA,NA,NA
United Kingdom,1956,1787882333,21052000000,0.08493,5.5,28.97586928,128.3286624,5.5,28.97586928,NA,NA,NA
United Kingdom,1957,1873368446,22323000000,0.08392,7,28.91636429,121.7399095,7,28.91636429,NA,NA,NA
United Kingdom,1958,1962114543,23452000000,0.08367,4,29.464438,116.5785434,4,29.464438,NA,NA,NA
United Kingdom,1959,2006062831,24597000000,0.08156,4,29.12956865,112.3866732,4,29.12956865,NA,NA,NA
United Kingdom,1960,2111915274,26412000000,0.07996,5,27.83204604,106.4752764,5,27.83204604,0.277313858,NA,NA
United Kingdom,1961,2205960632,28069000000,0.07859,6,28.54750793,101.7795433,6,28.54750793,0.671184467,NA,NA
United Kingdom,1962,2302141403,29374000000,0.07837,4.5,29.77122625,100.614489,4.5,29.77122625,0.673704361,NA,NA
United Kingdom,1963,2309448249,31229000000,0.07395,4,28.72009991,96.48563835,4,28.72009991,0.571825966,NA,NA
United Kingdom,1964,2429044275,34127000000,0.07118,7,28.52873092,89.04166789,7,28.52873092,0.472118753,NA,NA
United Kingdom,1965,2601417528,36906000000,0.07049,6,29.72145451,84.31149407,6,29.72145451,0.464013102,NA,NA
United Kingdom,1966,2778619008,39423000000,0.07048,7,30.67245009,80.72635264,7,30.67245009,0.372529035,NA,NA
United Kingdom,1967,2859800000,41728000000,0.06853,8,32.40270322,80.62212423,8,32.40270322,0.356869361,NA,NA
United Kingdom,1968,3012500000,45809000000,0.06576,7,33.51961405,74.30090157,7,33.51961405,0.304763643,NA,NA
United Kingdom,1969,3132500000,49682000000,0.06305,8,34.84159253,67.03685439,8,34.84159253,0.233466984,NA,NA
United Kingdom,1970,3231000000,55916000000,0.05778,7,34.6323056,59.64527148,7,34.6323056,0.214756287,NA,NA
United Kingdom,1971,3658000000,62640000000,0.0584,5,32.73467433,56.25878033,5,32.73467433,0.304787165,NA,NA
United Kingdom,1972,3663000000,70305000000,0.0521,9,30.84417893,52.09266766,9,30.84417893,0.553029991,NA,NA
United Kingdom,1973,4166000000,81467000000,0.05114,13,29.31002737,48.25880418,13,29.31002737,0.404128406,NA,NA
United Kingdom,1974,4552000000,92227000000,0.04936,11.5,32.74637579,53.24335607,11.5,32.74637579,0.273546305,NA,NA
United Kingdom,1975,5306000000,1.15E+11,0.04632,11.25,33.58273457,53.76131691,11.25,33.58273457,0.201334061,NA,NA
United Kingdom,1976,5981000000,1.36E+11,0.04392,14.25,33.00237934,52.40871839,14.25,33.00237934,0.182433892,NA,NA
United Kingdom,1977,6694000000,1.59E+11,0.04216,7,32.09791795,49.15389266,7,32.09791795,0.173736324,NA,NA
United Kingdom,1978,7652000000,1.85E+11,0.04139,12.5,30.49850993,46.69724324,12.5,30.49850993,0.208985649,NA,NA
United Kingdom,1979,8843000000,2.20E+11,0.04028,17,30.60179724,43.63075529,17,30.60179724,0.2929404,NA,NA
United Kingdom,1980,9651000000,2.58E+11,0.03735,14,32.34266343,42.53853358,14,32.34266343,0.321044093,NA,NA
United Kingdom,1981,10160000000,2.88E+11,0.0353,14.375,33.18221296,42.50755602,14.375,33.18221296,0.171068339,NA,NA
United Kingdom,1982,10570000000,3.17E+11,0.03338,10,33.80349734,41.27252146,10,33.80349734,-0.098212658,NA,NA
United Kingdom,1983,10910000000,3.48E+11,0.03133,9.0625,33.21637863,40.43823557,9.0625,33.21637863,-0.029582808,NA,NA
United Kingdom,1984,11400000000,3.75E+11,0.03044,9.5,33.40123994,41.02798411,9.5,33.40123994,0.095812763,NA,NA
United Kingdom,1985,11976000000,4.12E+11,0.02906,11.375,33.15490634,39.09110211,11.375,33.15490634,0.163188346,NA,NA
United Kingdom,1986,11962000000,4.44E+11,0.02694,10.875,32.15864587,37.48161736,10.875,32.15864587,0.167807267,NA,NA
United Kingdom,1987,12503000000,4.93E+11,0.02538,8.375,31.1886082,33.99555452,8.375,31.1886082,0.148791811,NA,NA
United Kingdom,1988,13253000000,5.52E+11,0.02402,12.875,30.71655529,28.48140958,12.875,30.71655529,0.15817815,NA,NA
United Kingdom,1989,14140000000,6.09E+11,0.0232,14.875,30.43919839,25.00094344,14.875,30.43919839,0.19638445,NA,NA
United Kingdom,1990,14951000000,6.63E+11,0.02256,13.875,31.11518443,22.82066078,13.875,31.11518443,0.234964714,GBR,1.2
United Kingdom,1991,15266000000,6.98E+11,0.02187,10.375,31.58982749,23.21854254,10.375,31.58982749,0.273408736,GBR,1.3
United Kingdom,1992,15436000000,7.21E+11,0.0214,6.875,30.91656329,26.73114375,6.875,30.91656329,0.347213793,GBR,1.5
United Kingdom,1993,16163000000,7.58E+11,0.02131,5.375,29.73452261,30.97126357,5.375,29.73452261,0.316469262,GBR,1.5
United Kingdom,1994,17096000000,7.97E+11,0.02145,6.125,30.36339777,34.92713477,6.125,30.36339777,0.332530132,GBR,1.6
United Kingdom,1995,18062000000,8.37E+11,0.02159,6.375,31.23626958,37.48299759,6.375,31.23626958,0.341153614,GBR,1.6
United Kingdom,1996,19405000000,8.93E+11,0.02173,5.9375,30.7375966,38.29096203,5.9375,30.7375966,0.331173754,GBR,1.4
United Kingdom,1997,20578000000,9.39E+11,0.02192,7.25,31.35745136,38.77063018,7.25,31.35745136,0.332766255,GBR,1.5
United Kingdom,1998,22026000000,9.80E+11,0.02247,6.25,32.62454249,36.84556282,6.25,32.62454249,0.367838511,GBR,1.6
United Kingdom,1999,23098000000,1.02E+12,0.02262,5.5,33.17355477,35.68333488,5.5,33.17355477,0.408505665,GBR,1.6
United Kingdom,2000,24918000000,1.08E+12,0.02305,6,33.7608004,30.3646253,6,33.7608004,0.433615661,GBR,1.6
United Kingdom,2001,26983000000,1.12E+12,0.02408,4,33.40017402,29.34207884,4,33.40017402,0.512040255,GBR,1.6
United Kingdom,2002,29046000000,1.17E+12,0.02477,4,32.20222197,30.59731276,4,32.20222197,0.798501015,GBR,1.9
United Kingdom,2003,31033000000,1.24E+12,0.02498,3.75,32.1176161,31.40571565,3.75,32.1176161,0.834359753,GBR,1.6
United Kingdom,2004,33013000000,1.30E+12,0.0253,4.75,32.96318265,34.38646183,4.75,32.96318265,0.933797334,GBR,1.6
United Kingdom,2005,35021000000,1.38E+12,0.02539,4.5,33.31470281,35.68070625,4.5,33.31470281,1.045133677,GBR,1.4
United Kingdom,2006,36793000000,1.46E+12,0.02528,5,33.47178294,36.22451643,5,33.47178294,1.089795475,GBR,1.4
United Kingdom,2007,38214000000,1.53E+12,0.02496,5.5,33.5723664,36.74333231,5.5,33.5723664,1.127189955,GBR,1.4
United Kingdom,2008,40933000000,1.56E+12,0.02617,2,33.20871573,46.87863592,2,33.20871573,1.131869196,GBR,1.2
United Kingdom,2009,44494000000,1.52E+12,0.02928,0.5,32.17625484,61.79172982,0.5,32.17625484,1.095105268,GBR,1.1
United Kingdom,2010,49486000000,1.57E+12,0.03147,0.5,33.30959102,72.30169183,0.5,33.30959102,1.117771085,GBR,1.2
United Kingdom,2011,51542000000,1.63E+12,0.03165,0.5,34.01344,76.19724936,0.5,34.01344,1.110769713,GBR,1
